1.641970872879028320e-02,-3.892940282821655273e-02,1.907861232757568359e-02
5.657613277435302734e-03,-4.218155145645141602e-02,1.828718185424804688e-02
-5.073666572570800781e-03,-4.820042848587036133e-02,1.549196243286132812e-02
-1.577103137969970703e-02,-5.693298578262329102e-02,1.152837276458740234e-02
-2.643609046936035156e-02,-6.829661130905151367e-02,5.881786346435546875e-03
-3.706586360931396484e-02,-8.235353231430053711e-02,-6.546974182128906250e-04
-4.765397310256958008e-02,-9.894049167633056641e-02,-9.204089641571044922e-03
-5.819773674011230469e-02,-1.168081164360046387e-01,-1.860308647155761719e-02
-6.869143247604370117e-02,-1.351411938667297363e-01,-2.923202514648437500e-02
-7.912617921829223633e-02,-1.538522243499755859e-01,-4.031854867935180664e-02
-8.751356601715087891e-02,-1.763646602630615234e-01,-5.142545700073242188e-02
-9.782505035400390625e-02,-1.949905753135681152e-01,-6.509107351303100586e-02
-1.080567240715026855e-01,-2.140162587165832520e-01,-7.872378826141357422e-02
-1.182014942169189453e-01,-2.347494661808013916e-01,-9.233826398849487305e-02
-1.282513737678527832e-01,-2.565083503723144531e-01,-1.065133810043334961e-01
-1.381998062133789062e-01,-2.789962887763977051e-01,-1.207844018936157227e-01
-1.480402946472167969e-01,-3.011489510536193848e-01,-1.357209086418151855e-01
-1.577682495117187500e-01,-3.226810395717620850e-01,-1.492621302604675293e-01
-1.673792600631713867e-01,-3.434784412384033203e-01,-1.629544496536254883e-01
-1.768723726272583008e-01,-3.637623786926269531e-01,-1.761966943740844727e-01
-1.844173669815063477e-01,-3.870044946670532227e-01,-1.885933876037597656e-01
-1.936739683151245117e-01,-4.062134325504302979e-01,-2.008598446846008301e-01
-2.028011083602905273e-01,-4.239917993545532227e-01,-2.118259668350219727e-01
-2.117955088615417480e-01,-4.399694204330444336e-01,-2.213783264160156250e-01
-2.206544578075408936e-01,-4.539070725440979004e-01,-2.300050258636474609e-01
-2.293757498264312744e-01,-4.655715823173522949e-01,-2.377946376800537109e-01
-2.379567325115203857e-01,-4.747829139232635498e-01,-2.444685399532318115e-01
-2.463927567005157471e-01,-4.808732867240905762e-01,-2.492399513721466064e-01
-2.546761929988861084e-01,-4.847155809402465820e-01,-2.525904476642608643e-01
-2.628001272678375244e-01,-4.859848916530609131e-01,-2.548447549343109131e-01
-2.689454555511474609e-01,-4.859848916530609131e-01,-2.552939057350158691e-01
-2.767394483089447021e-01,-4.818983972072601318e-01,-2.539235651493072510e-01
-2.843660414218902588e-01,-4.752534031867980957e-01,-2.518267929553985596e-01
-2.918210923671722412e-01,-4.659123122692108154e-01,-2.477606832981109619e-01
-2.991016209125518799e-01,-4.539526700973510742e-01,-2.421113252639770508e-01
-3.062047362327575684e-01,-4.394541680812835693e-01,-2.355435490608215332e-01
-3.131290674209594727e-01,-4.225645661354064941e-01,-2.286715805530548096e-01
-3.198720812797546387e-01,-4.034256339073181152e-01,-2.201912701129913330e-01
-3.264317214488983154e-01,-3.822434544563293457e-01,-2.100320756435394287e-01
-3.328045308589935303e-01,-3.592616319656372070e-01,-2.004193365573883057e-01
-3.370977044105529785e-01,-3.359815180301666260e-01,-1.881387233734130859e-01
-3.430752754211425781e-01,-3.102239966392517090e-01,-1.753239929676055908e-01
-3.488554954528808594e-01,-2.835417985916137695e-01,-1.633091270923614502e-01
-3.544357717037200928e-01,-2.563161551952362061e-01,-1.505813002586364746e-01
-3.598113059997558594e-01,-2.288815379142761230e-01,-1.375304758548736572e-01
-3.649779260158538818e-01,-2.016701102256774902e-01,-1.247930675745010376e-01
-3.699322640895843506e-01,-1.748915761709213257e-01,-1.116438210010528564e-01
-3.746694028377532959e-01,-1.486951410770416260e-01,-9.913353621959686279e-02
-3.791847825050354004e-01,-1.235896795988082886e-01,-8.885517716407775879e-02
-3.834738135337829590e-01,-9.969967603683471680e-02,-7.595023512840270996e-02
-3.856291174888610840e-01,-7.736910879611968994e-02,-6.391310691833496094e-02
-3.894628286361694336e-01,-5.649216473102569580e-02,-5.564726889133453369e-02
-3.930582702159881592e-01,-3.748819231986999512e-02,-4.630708694458007812e-02
-3.964082896709442139e-01,-2.057872712612152100e-02,-3.837828338146209717e-02
-3.995055556297302246e-01,-5.915671586990356445e-03,-3.337176889181137085e-02
-4.023416638374328613e-01,6.375469267368316650e-03,-2.752419933676719666e-02
-4.049092531204223633e-01,1.614142209291458130e-02,-2.414077892899513245e-02
-4.071998298168182373e-01,2.337817102670669556e-02,-2.340825647115707397e-02
-4.092062115669250488e-01,2.812201902270317078e-02,-2.126564085483551025e-02
-4.109229147434234619e-01,3.042880445718765259e-02,-2.274957299232482910e-02
-4.045137465000152588e-01,5.708543956279754639e-02,2.363632678985595703e+00
-4.163852334022521973e-01,4.871881008148193359e-02,2.361084938049316406e+00
-4.279257357120513916e-01,4.001334309577941895e-02,2.358036994934082031e+00
-4.391489923000335693e-01,3.101098537445068359e-02,2.356552839279174805e+00
-4.500733315944671631e-01,2.172040939331054688e-02,2.354832649230957031e+00
-4.607172012329101562e-01,1.215367019176483154e-02,2.351052045822143555e+00
-4.710982739925384521e-01,2.324670553207397461e-03,2.349142551422119141e+00
-4.812313318252563477e-01,-7.752865552902221680e-03,2.344755649566650391e+00
-4.911281168460845947e-01,-1.818592846393585205e-02,2.342239141464233398e+00
-5.007961392402648926e-01,-2.885815501213073730e-02,2.339790821075439453e+00
-5.022197365760803223e-01,-2.957873046398162842e-02,2.339054107666015625e+00
-5.116664767265319824e-01,-4.046769440174102783e-02,2.336063623428344727e+00
-5.208933949470520020e-01,-5.153159797191619873e-02,2.330908060073852539e+00
-5.299053192138671875e-01,-6.276670098304748535e-02,2.328038692474365234e+00
-5.387098193168640137e-01,-7.417263090610504150e-02,2.325228214263916016e+00
-5.473123788833618164e-01,-8.575178682804107666e-02,2.321816205978393555e+00
-5.557211041450500488e-01,-9.750592708587646484e-02,2.317674160003662109e+00
-5.639438629150390625e-01,-1.094355285167694092e-01,2.313129425048828125e+00
-5.719885230064392090e-01,-1.215371638536453247e-01,2.307798385620117188e+00
-5.798631906509399414e-01,-1.338045001029968262e-01,2.303900241851806641e+00
-5.811591744422912598e-01,-1.345397382974624634e-01,2.302860736846923828e+00
-5.888445377349853516e-01,-1.469193994998931885e-01,2.299192905426025391e+00
-5.963745117187500000e-01,-1.594302654266357422e-01,2.294629096984863281e+00
-6.037568449974060059e-01,-1.720583140850067139e-01,2.290555477142333984e+00
-6.109960079193115234e-01,-1.847879886627197266e-01,2.285302877426147461e+00
-6.180967092514038086e-01,-1.976042836904525757e-01,2.279789924621582031e+00
-6.250625848770141602e-01,-2.104917168617248535e-01,2.275753498077392578e+00
-6.318964958190917969e-01,-2.235353291034698486e-01,2.269316434860229492e+00
-6.385971307754516602e-01,-2.368031442165374756e-01,2.265265464782714844e+00
-6.451661586761474609e-01,-2.487296909093856812e-01,2.258721113204956055e+00
-6.462245583534240723e-01,-2.487297356128692627e-01,2.258746623992919922e+00
-6.526334285736083984e-01,-2.596069872379302979e-01,2.252339601516723633e+00
-6.589068174362182617e-01,-2.707833051681518555e-01,2.248115539550781250e+00
-6.650454998016357422e-01,-2.820638716220855713e-01,2.241627216339111328e+00
-6.710478067398071289e-01,-2.934403121471405029e-01,2.235252380371093750e+00
-6.769156455993652344e-01,-3.049091994762420654e-01,2.229212760925292969e+00
-6.826477050781250000e-01,-3.164498805999755859e-01,2.224246740341186523e+00
-6.882450580596923828e-01,-3.279739320278167725e-01,2.217506408691406250e+00
-6.937091946601867676e-01,-3.396287560462951660e-01,2.210355281829833984e+00
-6.990419030189514160e-01,-3.513788580894470215e-01,2.204818725585937500e+00
-6.997886896133422852e-01,-3.506797552108764648e-01,2.204765319824218750e+00
-7.049525976181030273e-01,-3.624841570854187012e-01,2.197083711624145508e+00
-7.099853157997131348e-01,-3.741087615489959717e-01,2.190385580062866211e+00
-7.148895859718322754e-01,-3.852987587451934814e-01,2.183071374893188477e+00
-7.196658849716186523e-01,-3.946308791637420654e-01,2.175753593444824219e+00
-7.243165969848632812e-01,-3.996325731277465820e-01,2.169704914093017578e+00
-7.288450002670288086e-01,-4.017969071865081787e-01,2.162382602691650391e+00
-7.332521677017211914e-01,-4.037669003009796143e-01,2.155059099197387695e+00
-7.375402450561523438e-01,-4.057160615921020508e-01,2.146915435791015625e+00
-7.417144775390625000e-01,-4.065583348274230957e-01,2.138321399688720703e+00
-7.420796155929565430e-01,-4.057932496070861816e-01,2.139152050018310547e+00
-7.461021542549133301e-01,-4.057145714759826660e-01,2.130786180496215820e+00
-7.500168085098266602e-01,-4.054864048957824707e-01,2.122790575027465820e+00
-7.538264989852905273e-01,-4.051482081413269043e-01,2.113408803939819336e+00
-7.575349211692810059e-01,-4.047066569328308105e-01,2.105242967605590820e+00
-7.611456513404846191e-01,-4.042139947414398193e-01,2.095978498458862305e+00
-7.646629214286804199e-01,-4.043124914169311523e-01,2.087844610214233398e+00
-7.680895924568176270e-01,-4.043409824371337891e-01,2.079454660415649414e+00
-7.714291810989379883e-01,-4.043025374412536621e-01,2.069998264312744141e+00
-7.746865153312683105e-01,-4.042046666145324707e-01,2.059522867202758789e+00
-5.872205495834350586e-01,-5.318094491958618164e-01,2.084280490875244141e+00
-5.671974420547485352e-01,-5.334531664848327637e-01,2.098333358764648438e+00
-5.466974377632141113e-01,-5.346764922142028809e-01,2.111030817031860352e+00
-5.257312059402465820e-01,-5.354727506637573242e-01,2.124219179153442383e+00
-5.043131709098815918e-01,-5.358583927154541016e-01,2.135475397109985352e+00
-4.824600815773010254e-01,-5.363330841064453125e-01,2.146065473556518555e+00
-4.601925611495971680e-01,-5.417431592941284180e-01,2.156509876251220703e+00
-4.375348091125488281e-01,-5.480693578720092773e-01,2.165993690490722656e+00
-4.145137965679168701e-01,-5.531085133552551270e-01,2.174474716186523438e+00
-3.911584019660949707e-01,-5.575543642044067383e-01,2.182169914245605469e+00
-3.894682228565216064e-01,-5.592553019523620605e-01,2.183143615722656250e+00
-3.658147454261779785e-01,-5.628616809844970703e-01,2.190190792083740234e+00
-3.418979942798614502e-01,-5.585409998893737793e-01,2.196746110916137695e+00
-3.177550435066223145e-01,-5.494643449783325195e-01,2.202693462371826172e+00
-2.934278845787048340e-01,-5.395230054855346680e-01,2.208003520965576172e+00
-2.689594626426696777e-01,-5.288662910461425781e-01,2.213070869445800781e+00
-2.443924844264984131e-01,-5.191909670829772949e-01,2.216819286346435547e+00
-2.197749316692352295e-01,-5.106377005577087402e-01,2.220203161239624023e+00
-1.951527297496795654e-01,-5.028917193412780762e-01,2.223394155502319336e+00
-1.705744266510009766e-01,-4.960584342479705811e-01,2.225416898727416992e+00
-1.689952611923217773e-01,-4.973003566265106201e-01,2.225533962249755859e+00
-1.445251107215881348e-01,-4.913572072982788086e-01,2.227941989898681641e+00
-1.201944649219512939e-01,-4.862805008888244629e-01,2.228250980377197266e+00
-9.604954719543457031e-02,-4.822103381156921387e-01,2.229175567626953125e+00
-7.213187217712402344e-02,-4.798965454101562500e-01,2.229135990142822266e+00
-4.848611354827880859e-02,-4.790922999382019043e-01,2.228311061859130859e+00
-2.515126764774322510e-02,-4.799278378486633301e-01,2.227220296859741211e+00
-2.167701721191406250e-03,-4.803623557090759277e-01,2.226388931274414062e+00
2.042923867702484131e-02,-4.816210567951202393e-01,2.224827051162719727e+00
4.260449111461639404e-02,-4.839521050453186035e-01,2.221738100051879883e+00
4.396200180053710938e-02,-4.839520454406738281e-01,2.222806930541992188e+00
6.563885509967803955e-02,-4.880309402942657471e-01,2.219717025756835938e+00
8.683173358440399170e-02,-4.930657744407653809e-01,2.216849088668823242e+00
1.075616478919982910e-01,-4.985883831977844238e-01,2.213804483413696289e+00
1.278376877307891846e-01,-5.040969252586364746e-01,2.209630966186523438e+00
1.476624459028244019e-01,-5.100388526916503906e-01,2.205581188201904297e+00
1.670340597629547119e-01,-5.161668658256530762e-01,2.201259136199951172e+00
1.859517693519592285e-01,-5.221862196922302246e-01,2.196687459945678711e+00
2.044186294078826904e-01,-5.253446102142333984e-01,2.191927194595336914e+00
2.224457710981369019e-01,-5.249770879745483398e-01,2.186961650848388672e+00
2.234450429677963257e-01,-5.237870216369628906e-01,2.186713457107543945e+00
2.410051226615905762e-01,-5.225238800048828125e-01,2.180910587310791016e+00
2.581521570682525635e-01,-5.211754441261291504e-01,2.174624443054199219e+00
2.748960852622985840e-01,-5.197697877883911133e-01,2.169028759002685547e+00
2.912499904632568359e-01,-5.183225870132446289e-01,2.162524223327636719e+00
3.072299361228942871e-01,-5.168514847755432129e-01,2.155434608459472656e+00
3.228528797626495361e-01,-5.153756141662597656e-01,2.149889469146728516e+00
3.381364941596984863e-01,-5.139152407646179199e-01,2.142578840255737305e+00
3.530980050563812256e-01,-5.125098228454589844e-01,2.135651111602783203e+00
3.677525818347930908e-01,-5.112184286117553711e-01,2.128852844238281250e+00
3.682463765144348145e-01,-5.098936557769775391e-01,2.128373146057128906e+00
3.825538158416748047e-01,-5.087987184524536133e-01,2.121219396591186523e+00
3.965787291526794434e-01,-5.078496932983398438e-01,2.113983392715454102e+00
4.103304743766784668e-01,-5.070798993110656738e-01,2.104997873306274414e+00
4.238167107105255127e-01,-5.065506696701049805e-01,2.097507476806640625e+00
4.370433688163757324e-01,-5.062642693519592285e-01,2.088938713073730469e+00
4.500147998332977295e-01,-5.062655210494995117e-01,2.081572771072387695e+00
4.627350270748138428e-01,-5.066204667091369629e-01,2.073956012725830078e+00
4.752084016799926758e-01,-5.074366331100463867e-01,2.066605567932128906e+00
4.874381422996520996e-01,-5.090168118476867676e-01,2.060146808624267578e+00
5.402879118919372559e-01,-3.498629331588745117e-01,1.453345894813537598e+00
5.368977785110473633e-01,-3.458355367183685303e-01,1.445115089416503906e+00
5.333404541015625000e-01,-3.416441082954406738e-01,1.437574744224548340e+00
5.296184420585632324e-01,-3.372879028320312500e-01,1.429870605468750000e+00
5.257359743118286133e-01,-3.327603340148925781e-01,1.422041058540344238e+00
5.217022299766540527e-01,-3.280570507049560547e-01,1.414007067680358887e+00
5.175268650054931641e-01,-3.231622576713562012e-01,1.405087232589721680e+00
5.132199525833129883e-01,-3.180862367153167725e-01,1.397291183471679688e+00
5.087913274765014648e-01,-3.128544092178344727e-01,1.388287425041198730e+00
5.042504072189331055e-01,-3.074904978275299072e-01,1.379907488822937012e+00
5.024353265762329102e-01,-3.074271678924560547e-01,1.380922675132751465e+00
4.977742433547973633e-01,-3.019899129867553711e-01,1.370411157608032227e+00
4.930216073989868164e-01,-2.964907288551330566e-01,1.361789226531982422e+00
4.881861805915832520e-01,-2.909272909164428711e-01,1.352854013442993164e+00
4.832790195941925049e-01,-2.852554321289062500e-01,1.343299150466918945e+00
4.783104062080383301e-01,-2.794120013713836670e-01,1.333243012428283691e+00
4.732895195484161377e-01,-2.733551263809204102e-01,1.324558138847351074e+00
4.682276844978332520e-01,-2.670714259147644043e-01,1.314700603485107422e+00
4.631347954273223877e-01,-2.605616450309753418e-01,1.305119514465332031e+00
4.580207467079162598e-01,-2.542376816272735596e-01,1.294406652450561523e+00
4.562316238880157471e-01,-2.544778585433959961e-01,1.294162511825561523e+00
4.511350393295288086e-01,-2.482229471206665039e-01,1.284277200698852539e+00
4.460413455963134766e-01,-2.418647706508636475e-01,1.273318648338317871e+00
4.409579634666442871e-01,-2.354497760534286499e-01,1.262259840965270996e+00
4.358924627304077148e-01,-2.289994060993194580e-01,1.252040386199951172e+00
4.308534264564514160e-01,-2.224937081336975098e-01,1.240901589393615723e+00
4.258475303649902344e-01,-2.159897536039352417e-01,1.229335784912109375e+00
4.208809733390808105e-01,-2.100128233432769775e-01,1.217750668525695801e+00
4.159592986106872559e-01,-2.055819481611251831e-01,1.207050919532775879e+00
4.110864996910095215e-01,-2.011044919490814209e-01,1.194030880928039551e+00
4.097520112991333008e-01,-2.011046111583709717e-01,1.194587588310241699e+00
4.049863517284393311e-01,-1.964009404182434082e-01,1.181885242462158203e+00
4.002729058265686035e-01,-1.914312988519668579e-01,1.169514894485473633e+00
3.956153094768524170e-01,-1.863062977790832520e-01,1.157281517982482910e+00
3.910126984119415283e-01,-1.809981614351272583e-01,1.144469857215881348e+00
3.864655494689941406e-01,-1.755214035511016846e-01,1.131549596786499023e+00
3.819746971130371094e-01,-1.699803173542022705e-01,1.118083953857421875e+00
3.775377571582794189e-01,-1.642975062131881714e-01,1.104403495788574219e+00
3.731571137905120850e-01,-1.584307104349136353e-01,1.090132951736450195e+00
3.688311278820037842e-01,-1.514942049980163574e-01,1.076713800430297852e+00
3.680066466331481934e-01,-1.514397263526916504e-01,1.076517105102539062e+00
3.637827634811401367e-01,-1.433338075876235962e-01,1.061859607696533203e+00
3.596123158931732178e-01,-1.345406174659729004e-01,1.047367453575134277e+00
3.554964363574981689e-01,-1.251141875982284546e-01,1.032816052436828613e+00
3.514361977577209473e-01,-1.157284975051879883e-01,1.017212271690368652e+00
3.474300503730773926e-01,-1.066216975450515747e-01,1.001607775688171387e+00
3.434797525405883789e-01,-9.693077206611633301e-02,9.865661859512329102e-01
3.395842909812927246e-01,-8.697944879531860352e-02,9.701756238937377930e-01
3.357452154159545898e-01,-7.718686014413833618e-02,9.546142816543579102e-01
3.319618701934814453e-01,-6.694523990154266357e-02,9.371253252029418945e-01
3.315795063972473145e-01,-6.712473928928375244e-02,9.369047284126281738e-01
3.278949856758117676e-01,-5.672163516283035278e-02,9.203381538391113281e-01
3.242669701576232910e-01,-4.679317027330398560e-02,9.026086330413818359e-01
3.206965923309326172e-01,-3.692132979631423950e-02,8.843070268630981445e-01
3.171834349632263184e-01,-2.682493999600410461e-02,8.657107353210449219e-01
3.137281537055969238e-01,-1.644657552242279053e-02,8.458640575408935547e-01
3.103306889533996582e-01,-5.737874656915664673e-03,8.268984556198120117e-01
3.069916367530822754e-01,5.332129076123237610e-03,8.057730793952941895e-01
3.037124276161193848e-01,1.678544655442237854e-02,7.833098173141479492e-01
3.004918098449707031e-01,2.859709970653057098e-02,7.612045407295227051e-01
2.771443128585815430e-02,-8.919888734817504883e-02,-2.283660173416137695e-01
1.740568876266479492e-02,-9.309726953506469727e-02,-2.244136333465576172e-01
7.114529609680175781e-03,-9.930938482284545898e-02,-2.223570346832275391e-01
-3.159403800964355469e-03,-1.077878475189208984e-01,-2.225183248519897461e-01
-1.341766119003295898e-02,-1.184574365615844727e-01,-2.244195938110351562e-01
-2.365821599960327148e-02,-1.313128471374511719e-01,-2.266618013381958008e-01
-3.387778997421264648e-02,-1.442385315895080566e-01,-2.301579117774963379e-01
-4.407221078872680664e-02,-1.584668159484863281e-01,-2.364083528518676758e-01
-5.423778295516967773e-02,-1.723427772521972656e-01,-2.427049279212951660e-01
-6.436663866043090820e-02,-1.867085695266723633e-01,-2.505208849906921387e-01
-7.201832532882690430e-02,-2.065411210060119629e-01,-2.633441686630249023e-01
-8.205074071884155273e-02,-2.219361662864685059e-01,-2.726315259933471680e-01
-9.202837944030761719e-02,-2.381092309951782227e-01,-2.834950089454650879e-01
-1.019441485404968262e-01,-2.560592293739318848e-01,-2.932333946228027344e-01
