-4.000000000000000192e-04,-1.000000000000000048e-04,0.000000000000000000e+00,-2.500000000000000000e-01
-1.030000000000000013e-02,9.499999999999999764e-03,0.000000000000000000e+00,-2.500000000000000000e-01
-2.000000000000000042e-02,1.750000000000000167e-02,0.000000000000000000e+00,-2.500000000000000000e-01
-2.570000000000000062e-02,2.120000000000000009e-02,0.000000000000000000e+00,-2.500000000000000000e-01
-2.730000000000000135e-02,2.280000000000000082e-02,0.000000000000000000e+00,-2.500000000000000000e-01
-2.869999999999999982e-02,2.539999999999999897e-02,0.000000000000000000e+00,-2.500000000000000000e-01
-2.800000000000000058e-02,2.599999999999999881e-02,0.000000000000000000e+00,-2.500000000000000000e-01
-2.280000000000000082e-02,2.129999999999999949e-02,0.000000000000000000e+00,-2.500000000000000000e-01
-2.029999999999999860e-02,1.880000000000000074e-02,0.000000000000000000e+00,-2.500000000000000000e-01
-1.720000000000000001e-02,1.640000000000000138e-02,0.000000000000000000e+00,-2.500000000000000000e-01
-1.739999999999999880e-02,1.789999999999999925e-02,0.000000000000000000e+00,-2.500000000000000000e-01
-1.859999999999999848e-02,1.990000000000000102e-02,0.000000000000000000e+00,-2.500000000000000000e-01
-1.919999999999999832e-02,2.149999999999999828e-02,0.000000000000000000e+00,-2.500000000000000000e-01
-1.729999999999999941e-02,2.079999999999999905e-02,0.000000000000000000e+00,-2.500000000000000000e-01
-1.480000000000000066e-02,2.040000000000000147e-02,0.000000000000000000e+00,-2.500000000000000000e-01
-1.379999999999999977e-02,2.019999999999999921e-02,0.000000000000000000e+00,-2.500000000000000000e-01
-1.329999999999999932e-02,1.959999999999999937e-02,0.000000000000000000e+00,-2.500000000000000000e-01
-1.260000000000000009e-02,1.859999999999999848e-02,0.000000000000000000e+00,-2.500000000000000000e-01
-1.209999999999999964e-02,1.810000000000000150e-02,0.000000000000000000e+00,-2.500000000000000000e-01
-1.149999999999999981e-02,1.760000000000000106e-02,0.000000000000000000e+00,-2.500000000000000000e-01
-1.000000000000000021e-02,1.580000000000000154e-02,0.000000000000000000e+00,-2.500000000000000000e-01
-8.800000000000000530e-03,1.430000000000000021e-02,0.000000000000000000e+00,-2.500000000000000000e-01
-7.499999999999999722e-03,1.290000000000000001e-02,0.000000000000000000e+00,-2.500000000000000000e-01
-5.899999999999999863e-03,1.119999999999999989e-02,0.000000000000000000e+00,-2.500000000000000000e-01
-3.700000000000000164e-03,9.199999999999999845e-03,0.000000000000000000e+00,-2.500000000000000000e-01
-1.600000000000000077e-03,7.100000000000000408e-03,0.000000000000000000e+00,-2.500000000000000000e-01
2.999999999999999737e-04,5.000000000000000104e-03,0.000000000000000000e+00,-2.500000000000000000e-01
1.500000000000000031e-03,4.000000000000000083e-03,0.000000000000000000e+00,-2.500000000000000000e-01
2.700000000000000143e-03,2.700000000000000143e-03,0.000000000000000000e+00,-2.500000000000000000e-01
4.599999999999999922e-03,8.000000000000000383e-04,0.000000000000000000e+00,-2.500000000000000000e-01
7.100000000000000408e-03,-1.899999999999999996e-03,0.000000000000000000e+00,-2.500000000000000000e-01
8.000000000000000167e-03,-2.799999999999999972e-03,0.000000000000000000e+00,-2.500000000000000000e-01
9.400000000000000369e-03,-4.599999999999999922e-03,0.000000000000000000e+00,-2.500000000000000000e-01
1.069999999999999944e-02,-6.199999999999999782e-03,0.000000000000000000e+00,-2.500000000000000000e-01
1.359999999999999924e-02,-9.199999999999999845e-03,0.000000000000000000e+00,-2.500000000000000000e-01
1.729999999999999941e-02,-1.319999999999999993e-02,0.000000000000000000e+00,-2.500000000000000000e-01
2.009999999999999981e-02,-1.609999999999999973e-02,0.000000000000000000e+00,-2.500000000000000000e-01
2.380000000000000171e-02,-2.029999999999999860e-02,0.000000000000000000e+00,-2.500000000000000000e-01
2.659999999999999865e-02,-2.309999999999999901e-02,0.000000000000000000e+00,-2.500000000000000000e-01
2.740000000000000074e-02,-2.369999999999999885e-02,0.000000000000000000e+00,-2.500000000000000000e-01
2.740000000000000074e-02,-2.380000000000000171e-02,0.000000000000000000e+00,-2.500000000000000000e-01
2.730000000000000135e-02,-2.359999999999999945e-02,0.000000000000000000e+00,-2.500000000000000000e-01
2.779999999999999832e-02,-2.419999999999999929e-02,0.000000000000000000e+00,-2.500000000000000000e-01
2.910000000000000087e-02,-2.539999999999999897e-02,0.000000000000000000e+00,-2.500000000000000000e-01
3.009999999999999828e-02,-2.649999999999999925e-02,0.000000000000000000e+00,-2.500000000000000000e-01
3.049999999999999933e-02,-2.690000000000000030e-02,0.000000000000000000e+00,-2.500000000000000000e-01
3.150000000000000022e-02,-2.790000000000000119e-02,0.000000000000000000e+00,-2.500000000000000000e-01
3.289999999999999869e-02,-2.889999999999999861e-02,0.000000000000000000e+00,-2.500000000000000000e-01
3.470000000000000168e-02,-2.989999999999999949e-02,0.000000000000000000e+00,-2.500000000000000000e-01
3.780000000000000027e-02,-3.090000000000000038e-02,0.000000000000000000e+00,-2.500000000000000000e-01
3.849999999999999950e-02,-3.119999999999999857e-02,0.000000000000000000e+00,-2.500000000000000000e-01
3.910000000000000281e-02,-3.130000000000000143e-02,0.000000000000000000e+00,-2.500000000000000000e-01
4.080000000000000293e-02,-3.189999999999999780e-02,0.000000000000000000e+00,-2.500000000000000000e-01
4.189999999999999974e-02,-3.239999999999999825e-02,0.000000000000000000e+00,-2.500000000000000000e-01
4.460000000000000075e-02,-3.370000000000000079e-02,0.000000000000000000e+00,-2.500000000000000000e-01
4.630000000000000088e-02,-3.459999999999999881e-02,0.000000000000000000e+00,-2.500000000000000000e-01
4.689999999999999725e-02,-3.500000000000000333e-02,0.000000000000000000e+00,-2.500000000000000000e-01
4.750000000000000056e-02,-3.540000000000000091e-02,0.000000000000000000e+00,-2.500000000000000000e-01
4.859999999999999737e-02,-3.579999999999999849e-02,0.000000000000000000e+00,-2.500000000000000000e-01
4.900000000000000189e-02,-3.579999999999999849e-02,0.000000000000000000e+00,-2.500000000000000000e-01
-5.249999999999999806e-02,-5.480000000000000149e-02,0.000000000000000000e+00,-2.500000000000000000e-01
-5.090000000000000080e-02,-4.469999999999999668e-02,0.000000000000000000e+00,-2.500000000000000000e-01
-5.210000000000000048e-02,-3.559999999999999970e-02,0.000000000000000000e+00,-2.500000000000000000e-01
